CustomerID,Recency,Frequency,Monetary,DistinctItems,AvgBasketSize,AvgBasketValue
15301.0,50,12,5070.35,167,231.25,422.5291666666667
15303.0,289,1,574.02,31,248.0,574.02
15304.0,60,8,694.4,8,13.0,86.8
15306.0,63,3,1174.3500000000001,57,270.0,391.45000000000005
15307.0,95,1,205.3,12,37.0,205.3
15308.0,273,1,310.47,19,175.0,310.47
15311.0,0,91,60767.9,576,419.7142857142857,667.7791208791209
15312.0,74,4,924.85,42,129.0,231.2125
15313.0,109,1,52.0,1,25.0,52.0
15314.0,198,1,327.97,24,313.0,327.97
15315.0,63,2,570.5,35,431.0,285.25
15316.0,326,1,165.0,1,100.0,165.0
15318.0,3,1,312.62,33,642.0,312.62
15319.0,283,1,204.5,16,175.0,204.5
15320.0,43,1,267.13,36,326.0,267.13
15321.0,70,3,2748.31,84,393.6666666666667,916.1033333333334
15322.0,85,1,679.68,42,416.0,679.68
15325.0,103,1,162.29,47,232.0,162.29
15326.0,333,1,311.71,29,386.0,311.71
15327.0,52,1,208.75,10,116.0,208.75
15329.0,38,3,1049.7,52,162.0,349.90000000000003
15330.0,31,2,714.9599999999999,10,656.0,357.47999999999996
15332.0,365,4,1661.06,29,163.0,415.265
15333.0,207,1,1028.56,16,344.0,1028.56
15334.0,156,3,351.67,67,91.33333333333333,117.22333333333334
15335.0,53,1,173.97,34,80.0,173.97
15339.0,65,2,574.07,77,208.0,287.035
15341.0,80,1,2020.52,17,812.0,2020.52
15342.0,129,1,406.09000000000003,24,283.0,406.09000000000003
15343.0,86,1,364.5,21,84.0,364.5
15344.0,0,3,563.94,21,38.666666666666664,187.98000000000002
15345.0,45,1,393.54,20,81.0,393.54
15346.0,332,1,252.42000000000002,17,144.0,252.42000000000002
15347.0,365,1,201.60000000000002,5,130.0,201.60000000000002
15348.0,71,1,158.04,9,84.0,158.04
15349.0,157,2,473.81,66,163.5,236.905
15350.0,372,1,115.65,5,51.0,115.65
15351.0,11,7,1960.11,160,107.57142857142857,280.0157142857143
15353.0,254,2,777.02,59,171.5,388.51
15355.0,28,2,277.05,9,22.5,138.525
15356.0,30,10,2766.5,217,167.3,276.65
15358.0,4,22,8347.2,302,320.45454545454544,379.41818181818184
15360.0,39,1,427.93,13,223.0,427.93
15361.0,361,1,418.92,7,336.0,418.92
15363.0,372,1,326.0,16,144.0,326.0
15364.0,95,2,913.19,29,246.5,456.595
15365.0,25,7,2314.32,65,154.85714285714286,330.6171428571429
15366.0,74,2,602.51,37,310.5,301.255
15367.0,56,4,1877.5900000000001,91,264.25,469.39750000000004
15368.0,20,1,446.94000000000005,4,230.0,446.94000000000005
15370.0,40,7,2386.05,65,118.57142857142857,340.86428571428576
15372.0,136,1,2007.4,27,2924.0,2007.4
15373.0,7,12,2415.91,75,41.666666666666664,201.32583333333332
15374.0,128,1,168.0,3,126.0,168.0
15376.0,39,3,1233.3600000000001,100,206.33333333333334,411.12000000000006
15379.0,168,7,3703.29,146,329.2857142857143,529.0414285714286
15380.0,8,5,1690.26,22,75.2,338.052
15381.0,213,2,596.85,8,85.5,298.425
15382.0,14,6,5955.71,200,668.6666666666666,992.6183333333333
15384.0,169,2,642.41,34,298.0,321.205
15385.0,39,1,316.88,12,161.0,316.88
15386.0,185,1,394.14,31,446.0,394.14
15388.0,269,1,140.54,10,88.0,140.54
15389.0,171,1,500.0,1,400.0,500.0
15392.0,4,4,1535.53,74,319.25,383.8825
15393.0,15,2,231.86,10,75.0,115.93
15394.0,9,4,2183.54,56,227.5,545.885
15395.0,325,1,107.45,7,17.0,107.45
15396.0,112,1,288.18,14,122.0,288.18
15397.0,289,1,94.0,6,20.0,94.0
15398.0,15,2,1345.53,60,384.5,672.765
15399.0,0,3,815.77,45,203.66666666666666,271.92333333333335
15400.0,91,5,716.2,10,78.0,143.24
15402.0,148,2,626.77,35,347.0,313.385
15405.0,188,1,349.1,8,193.0,349.1
15406.0,30,2,510.71000000000004,51,127.0,255.35500000000002
15407.0,33,4,1056.44,142,139.5,264.11
15408.0,263,1,267.18,34,106.0,267.18
15410.0,83,8,3450.84,48,150.0,431.355
15411.0,25,4,1358.88,86,132.5,339.72
15412.0,170,1,190.53,10,108.0,190.53
15414.0,9,3,774.9000000000001,37,147.66666666666666,258.3
15415.0,312,1,572.8100000000001,46,575.0,572.8100000000001
15416.0,64,4,3984.32,165,522.5,996.08
15417.0,84,1,508.8,28,284.0,508.8
15419.0,24,1,135.86,8,230.0,135.86
15421.0,58,4,950.36,42,125.0,237.59
15422.0,322,2,97.7,6,19.0,48.85
15423.0,37,1,43.5,2,101.0,43.5
15424.0,253,2,383.34,17,277.0,191.67
15426.0,18,5,1447.39,219,134.8,289.478
15427.0,32,3,1483.14,233,337.6666666666667,494.38000000000005
15428.0,14,1,93.78,6,102.0,93.78
15429.0,26,2,397.35,77,190.0,198.675
15432.0,22,1,171.19000000000003,10,65.0,171.19000000000003
15433.0,213,2,533.3,40,267.0,266.65
15434.0,7,5,1041.48,40,129.4,208.296
15435.0,21,1,149.29,29,54.0,149.29
15436.0,11,3,1122.53,244,204.33333333333334,374.1766666666667
15437.0,261,1,200.16,44,79.0,200.16
15438.0,130,1,156.57999999999998,25,59.0,156.57999999999998
15440.0,54,3,383.68,50,65.66666666666667,127.89333333333333
15442.0,248,1,594.0,2,120.0,594.0
15443.0,1,7,3236.91,238,237.57142857142858,462.4157142857143
15444.0,8,2,1418.26,191,382.0,709.13
15445.0,263,1,113.5,5,58.0,113.5
15447.0,330,1,155.17000000000002,9,85.0,155.17000000000002
15448.0,312,1,494.64,28,232.0,494.64
15449.0,25,3,974.52,47,270.6666666666667,324.84
15450.0,29,1,429.84,30,376.0,429.84
15452.0,29,3,538.73,46,94.33333333333333,179.57666666666668
15453.0,1,7,1388.37,170,120.71428571428571,198.3385714285714
15454.0,361,1,179.1,23,86.0,179.1
15456.0,282,3,447.22,48,220.0,149.07333333333335
15457.0,261,1,237.07,56,132.0,237.07
15458.0,24,1,161.64,7,156.0,161.64
15460.0,353,1,216.76,53,109.0,216.76
15462.0,93,3,234.6,9,57.333333333333336,78.2
15463.0,28,1,126.14,7,106.0,126.14
15464.0,337,1,1048.85,154,350.0,1048.85
15465.0,19,18,7354.62,43,69.83333333333333,408.59
15466.0,84,1,334.53,56,246.0,334.53
15467.0,8,3,524.88,41,103.33333333333333,174.96
15468.0,50,2,467.51,24,77.5,233.755
15469.0,49,2,538.55,24,76.5,269.275
15471.0,1,1,469.48,67,266.0,469.48
15472.0,112,1,371.56,76,251.0,371.56
15473.0,13,7,1771.2,4,96.0,253.02857142857144
15475.0,76,1,454.11,29,319.0,454.11
15478.0,39,2,1441.42,34,292.5,720.71
15480.0,115,1,905.5,45,303.0,905.5
15482.0,15,12,11054.96,47,418.3333333333333,921.2466666666666
15483.0,160,4,233.81,74,73.75,58.4525
15484.0,0,4,3594.31,135,788.0,898.5775
15485.0,29,3,2575.0,59,435.3333333333333,858.3333333333334
15488.0,92,1,91.32000000000001,2,73.0,91.32000000000001
15489.0,22,3,1134.28,47,202.66666666666666,378.0933333333333
15491.0,94,6,3100.09,109,274.3333333333333,516.6816666666667
15492.0,27,2,659.46,32,241.5,329.73
15493.0,32,5,2001.8,176,112.0,400.36
15494.0,20,2,1299.23,120,574.0,649.615
15497.0,17,2,1262.2,14,312.0,631.1
15498.0,2,27,13316.4,363,226.11111111111111,493.2
15500.0,7,4,1131.56,64,143.0,282.89
15502.0,15,12,10384.93,167,353.0,865.4108333333334
15503.0,362,1,147.09,66,74.0,147.09
15504.0,80,1,52.83,13,33.0,52.83
15505.0,52,5,3610.96,90,478.0,722.192
15506.0,22,3,979.26,121,282.6666666666667,326.42
15507.0,171,1,492.36,41,162.0,492.36
15508.0,188,6,1000.27,78,73.33333333333333,166.71166666666667
15510.0,330,1,250.0,1,2.0,250.0
15511.0,11,5,909.23,117,54.2,181.846
15512.0,155,2,121.0,7,34.0,60.5
15513.0,32,19,14758.22,190,300.4736842105263,776.7484210526316
15514.0,11,11,4139.46,96,196.36363636363637,376.31454545454545
15516.0,44,3,62.43,15,9.0,20.81
15517.0,232,1,267.03,27,293.0,267.03
15518.0,63,8,1942.45,137,159.125,242.80625
15520.0,1,1,343.5,18,314.0,343.5
15521.0,39,8,3000.2,119,229.5,375.025
15522.0,32,2,398.84,47,286.5,199.42
15523.0,83,1,412.01000000000005,10,132.0,412.01000000000005
15524.0,24,1,440.0,1,4.0,440.0
15525.0,1,3,825.92,133,138.66666666666666,275.3066666666667
15526.0,32,2,148.44,4,12.0,74.22
15527.0,18,8,2429.78,129,124.0,303.7225
15528.0,253,1,229.33,26,123.0,229.33
15529.0,22,11,3995.23,423,317.8181818181818,363.20272727272726
15530.0,21,4,1502.3500000000001,91,237.5,375.58750000000003
15531.0,7,2,2007.44,196,552.5,1003.72
15532.0,24,4,1580.93,208,130.25,395.2325
15533.0,18,3,807.57,73,96.33333333333333,269.19
15535.0,172,4,536.4,55,35.75,134.1
15537.0,162,1,110.92,24,29.0,110.92
15539.0,6,1,538.46,41,410.0,538.46
15540.0,10,1,213.3,15,200.0,213.3
15541.0,113,1,85.13000000000001,29,49.0,85.13000000000001
15543.0,287,1,127.86,26,86.0,127.86
15544.0,8,9,3546.71,127,345.44444444444446,394.0788888888889
15545.0,53,2,292.71999999999997,78,81.5,146.35999999999999
15547.0,6,14,4954.84,441,288.0,353.9171428571429
15549.0,76,3,1693.26,104,232.66666666666666,564.42
15550.0,3,4,575.63,44,73.75,143.9075
15551.0,36,1,436.06,29,218.0,436.06
15552.0,216,1,90.12,17,60.0,90.12
15553.0,59,1,437.23,51,451.0,437.23
15554.0,277,1,217.2,14,74.0,217.2
15555.0,11,16,4805.17,406,277.4375,300.323125
15556.0,23,1,279.77,31,236.0,279.77
15557.0,28,1,473.65000000000003,16,219.0,473.65000000000003
15561.0,11,4,800.5899999999999,27,66.75,200.14749999999998
15562.0,351,1,134.55,1,39.0,134.55
15563.0,21,4,1400.44,88,375.25,350.11
15565.0,49,2,173.16000000000003,8,30.0,86.58000000000001
15567.0,18,1,186.01,7,223.0,186.01
15568.0,2,3,758.29,27,153.66666666666666,252.76333333333332
15569.0,103,5,1375.71,27,133.2,275.142
15570.0,6,12,4165.52,233,172.25,347.1266666666667
15571.0,11,4,650.4300000000001,47,66.0,162.60750000000002
15572.0,4,7,2552.86,166,175.57142857142858,364.69428571428574
15573.0,31,2,607.45,88,181.5,303.725
15574.0,177,4,702.25,131,87.25,175.5625
15576.0,37,1,940.67,43,404.0,940.67
15577.0,150,3,258.88,39,29.666666666666668,86.29333333333334
15578.0,161,1,127.1,13,52.0,127.1
15579.0,68,2,348.6,45,60.0,174.3
15581.0,120,13,3679.9700000000003,134,22.0,283.0746153846154
15582.0,24,3,682.9100000000001,39,151.0,227.63666666666668
15584.0,23,4,725.11,88,78.5,181.2775
15585.0,176,1,455.3,31,320.0,455.3
15587.0,49,4,913.68,3,78.0,228.42
15589.0,255,3,478.53,28,81.0,159.51
15592.0,46,1,388.58,24,354.0,388.58
15593.0,70,1,199.8,5,60.0,199.8
15594.0,15,5,1771.78,85,196.6,354.356
15596.0,100,5,1406.59,51,112.2,281.318
15597.0,34,1,324.57,22,279.0,324.57
15598.0,52,1,240.68,14,160.0,240.68
15599.0,26,2,761.74,50,359.0,380.87
15601.0,10,14,6776.56,230,355.92857142857144,484.04
15602.0,7,9,1297.8700000000001,31,126.33333333333333,144.20777777777778
15603.0,78,1,48.480000000000004,2,96.0,48.480000000000004
15604.0,51,1,216.39000000000001,17,159.0,216.39000000000001
15605.0,35,5,1198.23,61,88.2,239.64600000000002
15606.0,60,9,2920.16,48,99.11111111111111,324.4622222222222
15607.0,336,1,104.76,13,202.0,104.76
15608.0,27,4,1093.68,59,178.5,273.42
15609.0,183,1,298.48,16,148.0,298.48
15610.0,51,1,112.46000000000001,6,66.0,112.46000000000001
15611.0,9,13,1591.45,23,38.76923076923077,122.41923076923078
15612.0,35,2,195.15,4,26.0,97.575
15615.0,9,23,10399.74,187,239.47826086956522,452.1626086956522
15618.0,32,4,776.851,39,113.5,194.21275
15619.0,10,1,336.4,3,136.0,336.4
15620.0,56,3,1553.18,92,305.0,517.7266666666667
15621.0,3,4,1293.03,12,125.25,323.2575
15622.0,42,9,3709.56,170,186.0,412.17333333333335
15623.0,140,1,301.03000000000003,19,125.0,301.03000000000003
15624.0,116,4,588.13,26,89.25,147.0325
15625.0,103,4,1534.26,44,297.0,383.565
15626.0,74,2,675.8,49,383.0,337.9
15628.0,4,9,2870.2400000000002,85,210.44444444444446,318.91555555555556
15630.0,44,2,1186.35,57,400.0,593.175
15632.0,15,8,3285.31,107,263.625,410.66375
15634.0,16,1,243.55,15,99.0,243.55
15636.0,89,2,724.76,21,142.0,362.38
15637.0,52,1,223.36,15,128.0,223.36
15639.0,133,1,425.32,25,323.0,425.32
15640.0,3,15,12515.66,242,440.46666666666664,834.3773333333334
15641.0,104,4,1887.2,101,390.5,471.8
15643.0,191,3,664.0,31,82.0,221.33333333333334
15644.0,165,4,813.0,166,139.25,203.25
15645.0,18,1,612.01,50,256.0,612.01
15646.0,157,3,447.64000000000004,35,131.33333333333334,149.21333333333334
15648.0,203,2,657.35,23,110.5,328.675
15649.0,335,2,816.0,1,96.0,408.0
15651.0,36,3,646.3,27,159.66666666666666,215.4333333333333
15652.0,90,1,337.74,21,208.0,337.74
15653.0,92,2,877.44,4,600.0,438.72
15654.0,8,2,922.53,15,237.5,461.265
15655.0,242,1,560.6700000000001,34,324.0,560.6700000000001
15656.0,44,4,748.5,46,85.75,187.125
15657.0,22,1,30.0,1,24.0,30.0
15658.0,189,5,1024.1000000000001,40,48.4,204.82000000000002
15659.0,43,1,306.45,11,111.0,306.45
15660.0,24,9,1600.86,58,116.66666666666667,177.87333333333333
15661.0,316,2,309.8,4,118.0,154.9
15663.0,105,1,138.14,9,106.0,138.14
15664.0,50,1,386.43,17,157.0,386.43
15665.0,167,2,2242.01,92,833.0,1121.005
15667.0,39,1,301.32000000000005,13,240.0,301.32000000000005
15668.0,217,1,76.32000000000001,1,72.0,76.32000000000001
15669.0,39,4,684.34,31,85.5,171.085
15670.0,296,1,173.05,12,91.0,173.05
15671.0,18,7,2657.13,52,242.71428571428572,379.59000000000003
15673.0,87,4,2881.02,108,378.5,720.255
15674.0,72,5,2446.6,88,255.0,489.32
15675.0,80,3,323.69,20,175.66666666666666,107.89666666666666
15676.0,18,3,3435.76,190,750.6666666666666,1145.2533333333333
15677.0,48,1,657.23,33,319.0,657.23
15678.0,52,1,352.7,12,184.0,352.7
15679.0,23,4,781.28,98,292.5,195.32
15680.0,8,3,1333.68,62,317.3333333333333,444.56
15681.0,24,5,1426.16,32,163.2,285.232
15683.0,116,1,193.75,10,131.0,193.75
15687.0,8,9,2993.1,120,145.55555555555554,332.56666666666666
15689.0,119,2,254.1,8,42.0,127.05
15690.0,3,2,239.76,19,204.0,119.88
15691.0,251,1,136.8,2,72.0,136.8
15692.0,27,1,191.04,12,138.0,191.04
15694.0,0,14,6479.4,42,119.78571428571429,462.8142857142857
15695.0,266,2,409.98,22,106.0,204.99
15696.0,32,8,2736.46,141,128.5,342.0575
15699.0,17,1,309.65,18,113.0,309.65
15700.0,171,2,696.68,85,178.5,348.34
15701.0,1,4,1542.14,193,230.75,385.535
15703.0,264,1,211.5,5,66.0,211.5
15704.0,139,4,2293.62,79,257.0,573.405
15705.0,200,1,143.1,6,62.0,143.1
15706.0,63,4,1060.56,50,80.25,265.14
15707.0,34,4,945.58,127,151.25,236.395
15708.0,40,7,3364.2400000000002,125,181.0,480.6057142857143
15709.0,283,1,133.25,6,121.0,133.25
15712.0,8,5,1072.3600000000001,41,97.2,214.47200000000004
15713.0,142,2,356.7,18,75.0,178.35
15714.0,11,2,330.88,34,93.5,165.44
15716.0,145,4,1118.81,101,186.0,279.7025
15717.0,233,1,150.3,7,70.0,150.3
15719.0,32,13,5045.61,307,209.6153846153846,388.1238461538461
15720.0,23,1,598.73,128,281.0,598.73
15721.0,11,1,507.08000000000004,80,409.0,507.08000000000004
15722.0,35,5,2222.56,45,205.2,444.512
15723.0,364,1,203.10000000000002,37,87.0,203.10000000000002
15724.0,200,2,218.25,11,36.5,109.125
15725.0,14,1,415.25,32,221.0,415.25
15727.0,16,7,5178.96,216,437.85714285714283,739.8514285714285
15729.0,212,1,85.0,5,28.0,85.0
15730.0,65,3,1120.88,68,229.66666666666666,373.6266666666667
15732.0,211,2,294.12,13,107.5,147.06
15733.0,282,1,162.3,10,62.0,162.3
15734.0,114,2,1339.45,25,173.0,669.725
15737.0,14,8,1205.1200000000001,60,74.875,150.64000000000001
15738.0,18,16,4812.42,48,186.375,300.77625
15739.0,65,1,449.12,8,472.0,449.12
15740.0,48,1,154.88,9,152.0,154.88
15743.0,15,4,784.46,59,54.0,196.115
15744.0,77,1,34.8,3,120.0,34.8
15745.0,18,4,1094.5900000000001,57,105.25,273.64750000000004
15746.0,133,1,196.88,28,178.0,196.88
15747.0,12,3,974.04,53,160.0,324.68
15748.0,39,1,149.31,19,51.0,149.31
15749.0,234,3,44534.3,5,6009.333333333333,14844.766666666668
15750.0,2,8,2465.48,215,223.25,308.185
15752.0,39,7,2637.38,236,282.57142857142856,376.7685714285714
15753.0,304,1,79.2,1,144.0,79.2
15754.0,50,3,458.57,24,66.33333333333333,152.85666666666665
15755.0,9,6,2364.25,127,237.83333333333334,394.0416666666667
15756.0,60,4,532.96,160,60.5,133.24
15757.0,65,2,714.42,43,245.5,357.21
15758.0,24,1,205.25,9,47.0,205.25
15759.0,217,3,253.04000000000002,5,20.0,84.34666666666668
15762.0,64,2,583.75,37,125.5,291.875
15763.0,31,2,1086.92,58,135.5,543.46
15764.0,87,6,3279.9700000000003,150,341.6666666666667,546.6616666666667
15766.0,63,1,315.06,11,170.0,315.06
15768.0,115,3,621.83,23,81.33333333333333,207.27666666666667
15769.0,6,26,56252.72,29,1141.2307692307693,2163.566153846154
15773.0,5,1,635.6800000000001,10,311.0,635.6800000000001
15774.0,68,1,270.8,25,87.0,270.8
15775.0,244,1,104.9,7,68.0,104.9
15776.0,132,1,241.62,18,138.0,241.62
15777.0,240,4,1047.1100000000001,18,94.5,261.77750000000003
15780.0,183,3,475.28000000000003,26,73.33333333333333,158.42666666666668
15781.0,24,3,345.46000000000004,20,60.0,115.15333333333335
15782.0,9,3,2614.74,34,288.0,871.5799999999999
15783.0,10,1,246.3,14,212.0,246.3
15785.0,32,5,2328.9700000000003,60,322.4,465.79400000000004
15786.0,45,3,4932.2,257,1121.3333333333333,1644.0666666666666
15787.0,25,3,948.05,157,180.0,316.01666666666665
15789.0,357,1,351.3,25,438.0,351.3
15790.0,9,1,220.85,34,114.0,220.85
15791.0,43,2,1612.69,67,365.5,806.345
15793.0,14,3,965.61,7,184.33333333333334,321.87
15795.0,149,1,610.01,42,581.0,610.01
15796.0,0,8,2711.56,70,107.625,338.945
15797.0,112,4,2207.4,8,218.25,551.85
15799.0,75,3,884.14,94,318.3333333333333,294.7133333333333
15800.0,106,2,699.08,116,167.5,349.54
15801.0,45,3,1063.95,61,190.0,354.65000000000003
15802.0,142,1,451.42,1,1.0,451.42
15803.0,50,1,415.82000000000005,8,290.0,415.82000000000005
15804.0,0,13,4206.39,170,197.30769230769232,323.5684615384616
15805.0,22,17,5528.4800000000005,221,199.23529411764707,325.204705882353
15806.0,45,3,784.58,24,200.66666666666666,261.5266666666667
15807.0,49,3,903.9,48,143.33333333333334,301.3
15808.0,305,4,3734.9700000000003,142,335.75,933.7425000000001
15809.0,35,5,515.77,31,60.2,103.154
15810.0,78,4,1391.98,69,215.25,347.995
15811.0,21,6,2218.62,117,178.5,369.77
15812.0,106,5,1801.14,37,184.4,360.228
15813.0,207,2,1303.9099999999999,40,301.5,651.9549999999999
15814.0,16,4,1945.3300000000002,63,317.75,486.33250000000004
15815.0,63,5,2100.6,33,371.2,420.12
15819.0,48,4,1905.45,96,339.25,476.3625
15820.0,319,1,206.98,17,128.0,206.98
15821.0,43,2,570.96,57,101.0,285.48
15822.0,2,2,885.47,28,187.5,442.735
15823.0,371,1,15.0,1,1.0,15.0
15825.0,171,1,532.94,20,220.0,532.94
15826.0,55,3,1654.31,64,321.0,551.4366666666666
15827.0,72,14,1836.09,73,63.0,131.1492857142857
15829.0,98,2,636.14,44,498.0,318.07
15830.0,37,1,576.0,39,415.0,576.0
15831.0,57,3,801.76,63,368.3333333333333,267.25333333333333
15832.0,253,1,836.79,54,465.0,836.79
15834.0,69,4,2233.75,242,241.25,558.4375
15835.0,43,4,954.09,47,109.75,238.5225
15836.0,49,1,137.37,10,26.0,137.37
15837.0,64,1,391.98,24,189.0,391.98
15838.0,10,19,33643.08,54,966.7368421052631,1770.6884210526316
15839.0,32,3,1048.49,56,225.0,349.49666666666667
15840.0,58,2,355.56,26,198.0,177.78
15841.0,72,4,1224.06,36,235.5,306.015
15843.0,303,1,118.95,8,27.0,118.95
15844.0,45,1,130.73999999999998,11,134.0,130.73999999999998
15845.0,17,8,3711.77,98,240.75,463.97125
15847.0,37,2,389.27,22,224.5,194.635
15850.0,18,2,238.85,87,151.0,119.425
15852.0,186,2,160.71,22,24.0,80.355
15853.0,51,1,110.8,29,135.0,110.8
15854.0,3,12,2974.65,105,78.25,247.88750000000002
15855.0,136,5,712.24,59,94.0,142.448
15856.0,3,27,16387.57,300,407.5925925925926,606.947037037037
15857.0,18,1,297.0,14,308.0,297.0
15858.0,15,5,1438.85,146,233.4,287.77
15860.0,40,8,977.21,106,55.0,122.15125
15861.0,11,8,3165.36,343,318.0,395.67
15862.0,7,4,832.88,142,146.25,208.22
15863.0,25,2,68.84,18,9.5,34.42
15864.0,21,6,1936.32,16,198.66666666666666,322.71999999999997
15865.0,40,3,895.13,37,122.66666666666667,298.37666666666667
15866.0,100,1,230.53,43,126.0,230.53
15867.0,4,15,3812.64,304,136.93333333333334,254.176
15869.0,276,2,149.64,13,87.5,74.82
15870.0,32,1,354.09000000000003,68,335.0,354.09000000000003
15872.0,14,2,360.93,101,106.0,180.465
15874.0,63,7,4405.88,110,362.0,629.4114285714286
15877.0,1,2,493.28,122,185.5,246.64
15880.0,368,1,343.28,95,211.0,343.28
15881.0,311,5,501.39,26,52.0,100.27799999999999
15882.0,198,4,516.36,23,69.0,129.09
15883.0,1,2,396.48,42,111.5,198.24
15885.0,92,3,379.35,18,37.0,126.45
15886.0,59,1,181.09,12,147.0,181.09
15888.0,80,1,168.31,11,76.0,168.31
15889.0,156,2,446.87,79,107.5,223.435
15891.0,226,1,524.52,60,442.0,524.52
15894.0,252,2,263.55,35,84.0,131.775
15895.0,149,1,179.17,11,94.0,179.17
15897.0,193,2,222.05,17,130.5,111.025
15898.0,0,5,1388.88,71,114.0,277.776
15899.0,368,1,56.25,4,39.0,56.25
15900.0,23,1,351.11,44,221.0,351.11
15901.0,16,3,363.88,102,128.0,121.29333333333334
15903.0,9,7,5126.76,46,344.2857142857143,732.3942857142857
15904.0,7,1,164.68,30,84.0,164.68
15906.0,19,7,1567.69,114,77.71428571428571,223.9557142857143
15907.0,3,3,967.45,176,169.66666666666666,322.48333333333335
15909.0,173,1,191.94,7,98.0,191.94
15910.0,0,8,1232.18,216,126.875,154.0225
15912.0,177,2,264.62,19,92.5,132.31
15916.0,15,8,1528.09,124,94.625,191.01125
15917.0,247,1,123.1,12,42.0,123.1
15918.0,190,2,334.23,33,76.5,167.115
15919.0,19,2,639.89,104,272.5,319.945
15920.0,153,4,167.5,53,24.75,41.875
15921.0,172,1,336.03000000000003,24,166.0,336.03000000000003
15922.0,372,1,369.5,11,138.0,369.5
15923.0,372,1,127.08,21,122.0,127.08
15925.0,193,1,207.15,12,93.0,207.15
15930.0,66,1,426.63,21,139.0,426.63
15932.0,3,8,2495.87,92,290.625,311.98375
15933.0,20,3,1107.46,63,295.0,369.15333333333336
15935.0,238,2,416.86,12,57.5,208.43
15937.0,63,1,145.35000000000002,7,73.0,145.35000000000002
15938.0,111,5,404.58000000000004,13,48.0,80.91600000000001
15939.0,89,15,6115.01,29,315.2,407.6673333333334
15940.0,310,1,35.8,1,4.0,35.8
15942.0,133,1,337.44,14,232.0,337.44
15944.0,276,1,325.1,6,50.0,325.1
15945.0,364,1,181.0,2,52.0,181.0
15947.0,82,1,1708.24,29,898.0,1708.24
15948.0,7,2,955.24,51,283.5,477.62
15949.0,16,2,364.72,12,142.0,182.36
15950.0,31,4,1765.51,87,182.25,441.3775
15951.0,8,2,708.22,36,156.5,354.11
15952.0,33,4,806.57,66,99.75,201.6425
15953.0,14,8,1659.3799999999999,63,111.5,207.42249999999999
15955.0,23,14,4416.26,137,152.5,315.44714285714286
15957.0,31,1,428.89,40,211.0,428.89
15958.0,73,1,104.35,7,33.0,104.35
15963.0,19,2,470.76,26,149.0,235.38
15965.0,16,4,845.64,89,113.25,211.41
15967.0,22,2,418.83,73,105.5,209.415
15969.0,2,3,666.1,20,41.333333333333336,222.03333333333333
15970.0,303,1,314.09999999999997,11,116.0,314.09999999999997
15971.0,17,12,4199.85,10,143.08333333333334,349.9875
15973.0,366,1,307.82000000000005,4,106.0,307.82000000000005
15974.0,38,7,3442.15,141,323.14285714285717,491.7357142857143
15975.0,83,1,371.01,24,243.0,371.01
15976.0,164,2,430.94,83,138.5,215.47
15977.0,16,2,1054.73,48,508.0,527.365
15978.0,76,1,1098.78,49,888.0,1098.78
15980.0,88,3,2398.86,40,520.0,799.62
15981.0,24,8,3408.48,56,233.25,426.06
15983.0,21,4,1475.02,82,223.0,368.755
15984.0,2,10,2837.67,218,184.3,283.767
15985.0,122,2,1142.42,29,543.0,571.21
15986.0,29,1,168.12,14,268.0,168.12
15987.0,11,7,1451.28,110,222.28571428571428,207.32571428571427
15988.0,18,1,158.03,26,181.0,158.03
15990.0,43,2,792.11,52,221.5,396.055
15992.0,3,1,41.989999999999995,3,17.0,41.989999999999995
15993.0,8,7,2797.57,335,293.0,399.65285714285716
15994.0,54,1,427.07,31,177.0,427.07
15996.0,87,6,1060.68,103,64.0,176.78
15998.0,36,5,3089.97,373,408.2,617.9939999999999
16000.0,2,3,12393.7,9,1703.3333333333333,4131.233333333334
16003.0,29,5,2735.37,82,237.0,547.074
16005.0,11,4,615.39,173,75.0,153.8475
16006.0,210,1,101.4,8,84.0,101.4
16007.0,47,4,1701.94,224,348.25,425.485
16008.0,23,3,478.78,29,107.66666666666667,159.59333333333333
16009.0,21,4,992.71,68,94.5,248.1775
16010.0,245,3,407.5,61,70.0,135.83333333333334
16011.0,7,16,3362.71,100,127.625,210.169375
16012.0,34,3,1415.29,87,266.3333333333333,471.7633333333333
16013.0,3,47,37130.6,31,330.5531914893617,790.0127659574467
16014.0,37,3,662.38,123,88.33333333333333,220.79333333333332
16015.0,3,3,705.39,146,303.0,235.13
16016.0,2,8,1508.76,157,77.5,188.595
16017.0,46,1,211.88,26,102.0,211.88
16018.0,38,2,408.9,26,95.0,204.45
16019.0,46,9,3786.24,134,192.55555555555554,420.6933333333333
16020.0,16,3,851.01,42,162.33333333333334,283.67
16022.0,259,1,628.28,68,261.0,628.28
16023.0,45,3,719.81,90,119.33333333333333,239.93666666666664
16024.0,11,1,251.24,61,398.0,251.24
16025.0,29,1,439.65999999999997,28,338.0,439.65999999999997
16026.0,42,1,236.09,30,243.0,236.09
16027.0,91,6,934.62,11,191.16666666666666,155.77
16029.0,38,63,81024.84,45,638.2222222222222,1286.1085714285714
16030.0,309,1,331.24,28,283.0,331.24
16031.0,91,2,548.94,91,211.5,274.47
16033.0,5,20,8816.4,540,176.95,440.82
16034.0,195,3,437.70000000000005,18,80.66666666666667,145.9
16036.0,86,2,758.9200000000001,55,358.0,379.46000000000004
